SKU,Name,Description,Regular price,Categories,Images,Attribute 1 name,Attribute 1 value(s),Attribute 2 name,Attribute 2 value(s)
12134,"Disco 4-1/2"" multimaterial de carburo de tungsteno, TRUPER",Disco abrasivo  para corte y desbaste de metales en esmeriladora angular. Fabricado con abrasivos de alta calidad que mantienen el filo por más tiempo para mayor rendimiento. Compatible con esmeriladoras angulares estándar del mercado.,142.24,,"https://www.truper.com/media/import/imagenes/DITU-45.jpg, https://www.truper.com/media/import/imagenes/DITU-45+EI1.jpg, https://www.truper.com/media/import/imagenes/DITU-45+EM1.jpg, https://www.truper.com/media/import/imagenes/DITU-45+E1.jpg, https://www.truper.com/media/import/imagenes/DITU-45+FC1.jpg, https://www.truper.com/media/import/imagenes/DITU-45+FC2.jpg",Marca,,Medida,
12142,"Cincel de corte frÃ­o de 3/4 X 8"", TRUPER","Cincel de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",83.62,,https://www.truper.com/media/import/imagenes/C-3-4X8.jpg,Marca,,Medida,
12145,"Cincel de corte frÃ­o de 3/4 X 10"", TRUPER","Cincel de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",93.97,,https://www.truper.com/media/import/imagenes/C-3-4X10.jpg,Marca,,Medida,
12256,"Estuche con 5 puntas torx T25 largo 2"", TRUPER EXPERT","Estuche de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,,"https://www.truper.com/media/import/imagenes/PUDE-5225.jpg, https://www.truper.com/media/import/imagenes/PUDE-5225+EI1.jpg, https://www.truper.com/media/import/imagenes/PUDE-5225+EIND1.jpg, https://www.truper.com/media/import/imagenes/PUDE-5225+EM1.jpg, https://www.truper.com/media/import/imagenes/PUDE-5225+E1.jpg, https://www.truper.com/media/import/imagenes/PUDE-5225+FC1.jpg, https://www.truper.com/media/import/imagenes/PUDE-5225+FC2.jpg",Marca,,Medida,
123022,"ESPATULA RIG ALT CA MGO BIM 2"" UREA","Espatula de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",50.4,,"https://m.media-amazon.com/images/I/51GZKkXbF3L._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
123034,"ESPATULA FLEX ALTA CA MGO BIM 4"" UREA","Espatula de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",68.4,,"https://m.media-amazon.com/images/I/51GZKkXbF3L._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
123036,"ESPATULA FLEX AL CA MGO BIM 6"" UREA","Espatula de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",447.12,,"https://m.media-amazon.com/images/I/51GZKkXbF3L._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
123110,"ESPATULA TAP ALT CA MGO BIM 10"" UREA","Espatula de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",121.2,,"https://m.media-amazon.com/images/I/51GZKkXbF3L._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
123112,"ESPATULA ALTA MANGO BIM 12""","Espatula de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",126,,"https://m.media-amazon.com/images/I/51GZKkXbF3L._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
12322,"Carrete con 30 m de alambre forrado multiusos, TRUPER","Carrete de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",36.21,,"https://www.truper.com/media/import/imagenes/BIMBO-30.jpg, https://www.truper.com/media/import/imagenes/BIMBO-30+E1.jpg, https://www.truper.com/media/import/imagenes/BIMBO-30+FC1.jpg",Marca,,Medida,
12328,"Estuche con 5 puntas torx T27 con seguro largo 1"", EXPERT","Estuche de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,,"https://www.truper.com/media/import/imagenes/PUDE-6127.jpg, https://www.truper.com/media/import/imagenes/PUDE-6127+EI1.jpg, https://www.truper.com/media/import/imagenes/PUDE-6127+EIND1.jpg, https://www.truper.com/media/import/imagenes/PUDE-6127+EM1.jpg, https://www.truper.com/media/import/imagenes/PUDE-6127+E1.jpg, https://www.truper.com/media/import/imagenes/PUDE-6127+FC1.jpg, https://www.truper.com/media/import/imagenes/PUDE-6127+FC2.jpg",Marca,,Medida,
12459,"Estuche con 5 puntas torx T27 con seguro largo 2"", EXPERT","Estuche de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,,"https://www.truper.com/media/import/imagenes/PUDE-6227.jpg, https://www.truper.com/media/import/imagenes/PUDE-6227+EI1.jpg, https://www.truper.com/media/import/imagenes/PUDE-6227+EIND1.jpg, https://www.truper.com/media/import/imagenes/PUDE-6227+EM1.jpg, https://www.truper.com/media/import/imagenes/PUDE-6227+E1.jpg, https://www.truper.com/media/import/imagenes/PUDE-6227+FC1.jpg, https://www.truper.com/media/import/imagenes/PUDE-6227+FC2.jpg",Marca,,Medida,
12500,"Cinta de aislar de 18 m x 19 mm, negra, TRUPER","Cinta aislante color negro para aislamiento y protección de conexiones y empalmes eléctricos. Fabricada con PVC flexible de alto dieléctrico que se adapta a diferentes calibres de cable. Resistente a la humedad, solventes y temperaturas extremas, garantizando una instalación segura y duradera.",18.97,,"https://www.truper.com/media/import/imagenes/M-33.jpg, https://www.truper.com/media/import/imagenes/M-33+D1.jpg, https://www.truper.com/media/import/imagenes/M-33+EI1.jpg, https://www.truper.com/media/import/imagenes/M-33+EIND1.jpg, https://www.truper.com/media/import/imagenes/M-33+EM1.jpg, https://www.truper.com/media/import/imagenes/M-33+E1.jpg, https://www.truper.com/media/import/imagenes/M-33+FC1.jpg, https://www.truper.com/media/import/imagenes/M-33+FC2.jpg",Marca,,Medida,
12501,"Cinta de aislar de 9 m x 19 mm, negra, TRUPER","Cinta aislante color negro para aislamiento y protección de conexiones y empalmes eléctricos. Fabricada con PVC flexible de alto dieléctrico que se adapta a diferentes calibres de cable. Resistente a la humedad, solventes y temperaturas extremas, garantizando una instalación segura y duradera.",8.91,,"https://www.truper.com/media/import/imagenes/M-22.jpg, https://www.truper.com/media/import/imagenes/M-22+D1.jpg, https://www.truper.com/media/import/imagenes/M-22+EI1.jpg, https://www.truper.com/media/import/imagenes/M-22+EIND1.jpg, https://www.truper.com/media/import/imagenes/M-22+EM1.jpg, https://www.truper.com/media/import/imagenes/M-22+E1.jpg, https://www.truper.com/media/import/imagenes/M-22+FC1.jpg, https://www.truper.com/media/import/imagenes/M-22+FC2.jpg",Marca,,Medida,
12502,"Cinta de aislar de 18 m x 19 mm, verde, TRUPER","Cinta aislante color verde para aislamiento y protección de conexiones y empalmes eléctricos. Fabricada con PVC flexible de alto dieléctrico que se adapta a diferentes calibres de cable. Resistente a la humedad, solventes y temperaturas extremas, garantizando una instalación segura y duradera.",18.97,,"https://www.truper.com/media/import/imagenes/M-33V.jpg, https://www.truper.com/media/import/imagenes/M-33V+D1.jpg, https://www.truper.com/media/import/imagenes/M-33V+EI1.jpg, https://www.truper.com/media/import/imagenes/M-33V+EM1.jpg, https://www.truper.com/media/import/imagenes/M-33V+E1.jpg, https://www.truper.com/media/import/imagenes/M-33V+FC1.jpg, https://www.truper.com/media/import/imagenes/M-33V+FC2.jpg",Marca,,Medida,
12503,"Cinta de aislar de 18 m x 19 mm, amarilla, TRUPER","Cinta aislante color amarillo para aislamiento y protección de conexiones y empalmes eléctricos. Fabricada con PVC flexible de alto dieléctrico que se adapta a diferentes calibres de cable. Resistente a la humedad, solventes y temperaturas extremas, garantizando una instalación segura y duradera.",18.97,,"https://www.truper.com/media/import/imagenes/M-33A.jpg, https://www.truper.com/media/import/imagenes/M-33A+D1.jpg, https://www.truper.com/media/import/imagenes/M-33A+EI1.jpg, https://www.truper.com/media/import/imagenes/M-33A+EM1.jpg, https://www.truper.com/media/import/imagenes/M-33A+E1.jpg, https://www.truper.com/media/import/imagenes/M-33A+FC1.jpg, https://www.truper.com/media/import/imagenes/M-33A+FC2.jpg",Marca,,Medida,
12504,"Cinta de aislar de 18 m x 19 mm, roja, TRUPER","Cinta aislante color rojo para aislamiento y protección de conexiones y empalmes eléctricos. Fabricada con PVC flexible de alto dieléctrico que se adapta a diferentes calibres de cable. Resistente a la humedad, solventes y temperaturas extremas, garantizando una instalación segura y duradera.",18.97,,"https://www.truper.com/media/import/imagenes/M-33R.jpg, https://www.truper.com/media/import/imagenes/M-33R+D1.jpg, https://www.truper.com/media/import/imagenes/M-33R+EI1.jpg, https://www.truper.com/media/import/imagenes/M-33R+EM1.jpg, https://www.truper.com/media/import/imagenes/M-33R+E1.jpg, https://www.truper.com/media/import/imagenes/M-33R+FC1.jpg, https://www.truper.com/media/import/imagenes/M-33R+FC2.jpg",Marca,,Medida,
12505,"Cinta de aislar de 18 m x 19 mm, azul, TRUPER","Cinta aislante color azul para aislamiento y protección de conexiones y empalmes eléctricos. Fabricada con PVC flexible de alto dieléctrico que se adapta a diferentes calibres de cable. Resistente a la humedad, solventes y temperaturas extremas, garantizando una instalación segura y duradera.",18.97,,"https://www.truper.com/media/import/imagenes/M-33Z.jpg, https://www.truper.com/media/import/imagenes/M-33Z+D1.jpg, https://www.truper.com/media/import/imagenes/M-33Z+EI1.jpg, https://www.truper.com/media/import/imagenes/M-33Z+EM1.jpg, https://www.truper.com/media/import/imagenes/M-33Z+E1.jpg, https://www.truper.com/media/import/imagenes/M-33Z+FC1.jpg, https://www.truper.com/media/import/imagenes/M-33Z+FC2.jpg",Marca,,Medida,
12506,"Cinta de aislar de 18 m x 19 mm, blanca, TRUPER","Cinta aislante color blanco para aislamiento y protección de conexiones y empalmes eléctricos. Fabricada con PVC flexible de alto dieléctrico que se adapta a diferentes calibres de cable. Resistente a la humedad, solventes y temperaturas extremas, garantizando una instalación segura y duradera.",18.97,,"https://www.truper.com/media/import/imagenes/M-33B.jpg, https://www.truper.com/media/import/imagenes/M-33B+D1.jpg, https://www.truper.com/media/import/imagenes/M-33B+EI1.jpg, https://www.truper.com/media/import/imagenes/M-33B+EM1.jpg, https://www.truper.com/media/import/imagenes/M-33B+E1.jpg, https://www.truper.com/media/import/imagenes/M-33B+FC1.jpg, https://www.truper.com/media/import/imagenes/M-33B+FC2.jpg",Marca,,Medida,
12520,"Cinta sella roscas 1/2"" x 7m, uso general, TRUPER",Cinta de politetrafluoroetileno (PTFE) para sellado de roscas en instalaciones hidráulicas de agua y gas. Previene fugas y facilita el armado y desarmado de conexiones roscadas sin dañar los hilos. Su uso es sencillo: se enrolla en el sentido de la rosca macho antes de realizar la conexión.,5.43,,https://www.truper.com/media/import/imagenes/CTF-1-2.jpg,Marca,,Medida,
12521,"Cinta sella roscas 3/4"" x 7m, uso general, TRUPER",Cinta de politetrafluoroetileno (PTFE) para sellado de roscas en instalaciones hidráulicas de agua y gas. Previene fugas y facilita el armado y desarmado de conexiones roscadas sin dañar los hilos. Su uso es sencillo: se enrolla en el sentido de la rosca macho antes de realizar la conexión.,7.33,,https://www.truper.com/media/import/imagenes/CTF-3-4.jpg,Marca,,Medida,
12545,"Disco Tipo 41 de 4-1/2"" x 1 mm corte fino de metal, Sable","Disco abrasivo 4 1/2"" para corte y desbaste de metales en esmeriladora angular. Fabricado con abrasivos de alta calidad que mantienen el filo por más tiempo para mayor rendimiento. Compatible con esmeriladoras angulares estándar del mercado.",13.79,,"https://www.truper.com/media/import/imagenes/DICOF-4510.jpg, https://www.truper.com/media/import/imagenes/DICOF-4510+EI1.jpg, https://www.truper.com/media/import/imagenes/DICOF-4510+EM1.jpg, https://www.truper.com/media/import/imagenes/DICOF-4510+E1.jpg, https://www.truper.com/media/import/imagenes/DICOF-4510+FC1.jpg, https://www.truper.com/media/import/imagenes/DICOF-4510+FC2.jpg",Marca,,Medida,
12557,"Cinta de empaque 48 mm x 150 m transparente, TRUPER","Cinta de empaque transparente de alta adherencia para sellado de cajas y embalaje de envíos. Su adhesivo de acrílico proporciona una fijación duradera sobre cartón, plástico y otros materiales de embalaje. Rollo de gran longitud para uso intensivo en almacenes, bodegas y puntos de despacho.",62.07,,"https://www.truper.com/media/import/imagenes/CTR-150.jpg, https://www.truper.com/media/import/imagenes/CTR-150+EI1.jpg, https://www.truper.com/media/import/imagenes/CTR-150+EM1.jpg, https://www.truper.com/media/import/imagenes/CTR-150+E1.jpg, https://www.truper.com/media/import/imagenes/CTR-150+E2.jpg, https://www.truper.com/media/import/imagenes/CTR-150+FC1.jpg",Marca,,Medida,
12578,"Rollo de 100 m de cinta delimitadora ""PrecauciÃ³n"", TRUPER","Cinta de señalización para delimitar zonas de peligro, obras en proceso y áreas restringidas. Su color llamativo y leyenda impresa es visible desde larga distancia para prevenir accidentes. Fabricada en polietileno resistente al agua y la intemperie para uso prolongado en exteriores.",54.31,,"https://www.truper.com/media/import/imagenes/CIDE-101.jpg, https://www.truper.com/media/import/imagenes/CIDE-101+D1.jpg, https://www.truper.com/media/import/imagenes/CIDE-101+EI1.jpg, https://www.truper.com/media/import/imagenes/CIDE-101+EM1.jpg, https://www.truper.com/media/import/imagenes/CIDE-101+E1.jpg, https://www.truper.com/media/import/imagenes/CIDE-101+FC1.jpg",Marca,,Medida,
12579,"Rollo de 305 m de cinta delimitadora ""Prohibido"", TRUPER","Cinta de señalización para delimitar zonas de peligro, obras en proceso y áreas restringidas. Su color llamativo y leyenda impresa es visible desde larga distancia para prevenir accidentes. Fabricada en polietileno resistente al agua y la intemperie para uso prolongado en exteriores.",133.62,,"https://www.truper.com/media/import/imagenes/CIDE-303.jpg, https://www.truper.com/media/import/imagenes/CIDE-303+E1.jpg, https://www.truper.com/media/import/imagenes/CIDE-303+E2.jpg, https://www.truper.com/media/import/imagenes/CIDE-303+FC1.jpg",Marca,,Medida,
12583,"Rollo de 305 m de cinta delimitadora ""PrecauciÃ³n"", TRUPER","Cinta de señalización para delimitar zonas de peligro, obras en proceso y áreas restringidas. Su color llamativo y leyenda impresa es visible desde larga distancia para prevenir accidentes. Fabricada en polietileno resistente al agua y la intemperie para uso prolongado en exteriores.",133.62,,"https://www.truper.com/media/import/imagenes/CIDE-301.jpg, https://www.truper.com/media/import/imagenes/CIDE-301+D1.jpg, https://www.truper.com/media/import/imagenes/CIDE-301+D2.jpg, https://www.truper.com/media/import/imagenes/CIDE-301+EI1.jpg, https://www.truper.com/media/import/imagenes/CIDE-301+EM1.jpg, https://www.truper.com/media/import/imagenes/CIDE-301+E1.jpg, https://www.truper.com/media/import/imagenes/CIDE-301+FC1.jpg",Marca,,Medida,
12585,"Rollo de 305 m de cinta delimitadora ""Peligro"", TRUPER","Cinta de señalización para delimitar zonas de peligro, obras en proceso y áreas restringidas. Su color llamativo y leyenda impresa es visible desde larga distancia para prevenir accidentes. Fabricada en polietileno resistente al agua y la intemperie para uso prolongado en exteriores.",133.62,,"https://www.truper.com/media/import/imagenes/CIDE-302.jpg, https://www.truper.com/media/import/imagenes/CIDE-302+E1.jpg, https://www.truper.com/media/import/imagenes/CIDE-302+E2.jpg, https://www.truper.com/media/import/imagenes/CIDE-302+FC1.jpg",Marca,,Medida,
12593,"Cinta masking tape de 2"" x 50 m, TRUPER","Cinta masking tape para enmascaramiento en trabajos de pintura y acabados. Su adhesivo de baja residualidad se despega limpiamente sin dañar la superficie ni dejar residuo. Indispensable para obtener líneas rectas y acabados profesionales en pintura de interiores, exteriores y trabajos de decoración.",,,"https://www.truper.com/media/import/imagenes/MSK-2.jpg, https://www.truper.com/media/import/imagenes/MSK-2+CR1.jpg, https://www.truper.com/media/import/imagenes/MSK-2+D1.jpg, https://www.truper.com/media/import/imagenes/MSK-2+EI1.jpg, https://www.truper.com/media/import/imagenes/MSK-2+EM1.jpg, https://www.truper.com/media/import/imagenes/MSK-2+E1.jpg, https://www.truper.com/media/import/imagenes/MSK-2+FC1.jpg, https://www.truper.com/media/import/imagenes/MSK-2+FC2.jpg",Marca,,Medida,
12621,"Cinta masking tape azul de 3/4"" x 50 m para pintor, TRUPER","Cinta masking tape para enmascaramiento en trabajos de pintura y acabados. Su adhesivo de baja residualidad se despega limpiamente sin dañar la superficie ni dejar residuo. Indispensable para obtener líneas rectas y acabados profesionales en pintura de interiores, exteriores y trabajos de decoración.",53.45,,https://www.truper.com/media/import/imagenes/MSK-3-4A.jpg,Marca,,Medida,
12624,"Cinta masking tape azul de 2"" x 50 m para pintor, TRUPER","Cinta masking tape para enmascaramiento en trabajos de pintura y acabados. Su adhesivo de baja residualidad se despega limpiamente sin dañar la superficie ni dejar residuo. Indispensable para obtener líneas rectas y acabados profesionales en pintura de interiores, exteriores y trabajos de decoración.",128.45,,"https://www.truper.com/media/import/imagenes/MSK-2A.jpg, https://www.truper.com/media/import/imagenes/MSK-2A+CR1.jpg, https://www.truper.com/media/import/imagenes/MSK-2A+D1.jpg, https://www.truper.com/media/import/imagenes/MSK-2A+EI1.jpg, https://www.truper.com/media/import/imagenes/MSK-2A+EM1.jpg, https://www.truper.com/media/import/imagenes/MSK-2A+E1.jpg, https://www.truper.com/media/import/imagenes/MSK-2A+FC1.jpg, https://www.truper.com/media/import/imagenes/MSK-2A+FC2.jpg",Marca,,Medida,
12722,"Conector 3/4"" rÃ¡pido de ABS manguera-acc. sistema click","Conector de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",33.62,,"https://www.truper.com/media/import/imagenes/CLICK-ACC.jpg, https://www.truper.com/media/import/imagenes/CLICK-ACC+EI1.jpg, https://www.truper.com/media/import/imagenes/CLICK-ACC+EIND1.jpg, https://www.truper.com/media/import/imagenes/CLICK-ACC+EM1.jpg, https://www.truper.com/media/import/imagenes/CLICK-ACC+E1.jpg, https://www.truper.com/media/import/imagenes/CLICK-ACC+FC1.jpg",Marca,,Medida,
12724,"Conector 3/4"" rÃ¡pido de ABS grifo-manguera sistema click","Conector de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",30.17,,"https://www.truper.com/media/import/imagenes/CLICK-GR.jpg, https://www.truper.com/media/import/imagenes/CLICK-GR+EI1.jpg, https://www.truper.com/media/import/imagenes/CLICK-GR+EIND1.jpg, https://www.truper.com/media/import/imagenes/CLICK-GR+EM1.jpg, https://www.truper.com/media/import/imagenes/CLICK-GR+E1.jpg, https://www.truper.com/media/import/imagenes/CLICK-GR+FC1.jpg, https://www.truper.com/media/import/imagenes/CLICK-GR+FC2.jpg",Marca,,Medida,
12732,"Pintura en aerosol, rojo seguridad, bote esbelto, 400 ml","Pintura en aerosol color rojo  de secado rápido para acabados decorativos y de protección en superficies metálicas, madera y plástico. Su fórmula de alta cobertura proporciona un acabado parejo y duradero en una sola aplicación. Ideal para manualidades, retoque de muebles, piezas automotrices y proyectos de bricolaje.",56.03,,"https://www.truper.com/media/import/imagenes/PA-RSG.jpg, https://www.truper.com/media/import/imagenes/PA-RSG+D1.jpg, https://www.truper.com/media/import/imagenes/PA-RSG+EI1.jpg, https://www.truper.com/media/import/imagenes/PA-RSG+EIND1.jpg, https://www.truper.com/media/import/imagenes/PA-RSG+EM1.jpg, https://www.truper.com/media/import/imagenes/PA-RSG+FC1.jpg",Marca,,Medida,
12850,"Mini cortador de tubo de cobre 1/8"" a 5/8"" cuchilla 18 mm","Mini de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",100.86,,"https://www.truper.com/media/import/imagenes/COT-16.jpg, https://www.truper.com/media/import/imagenes/COT-16+EI1.jpg, https://www.truper.com/media/import/imagenes/COT-16+EI2.jpg, https://www.truper.com/media/import/imagenes/COT-16+EIND1.jpg, https://www.truper.com/media/import/imagenes/COT-16+EIND2.jpg, https://www.truper.com/media/import/imagenes/COT-16+EM1.jpg, https://www.truper.com/media/import/imagenes/COT-16+EM2.jpg, https://www.truper.com/media/import/imagenes/COT-16+E1.jpg, https://www.truper.com/media/import/imagenes/COT-16+FC1.jpg, https://www.truper.com/media/import/imagenes/COT-16+FC2.jpg",Marca,,Medida,
12860,"Cortador de tubo de plÃ¡stico, corte 1-5/8"" (41 mm), TRUPER","Cortador de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",168.97,,"https://www.truper.com/media/import/imagenes/COT-PVC.jpg, https://www.truper.com/media/import/imagenes/COT-PVC+EI1.jpg, https://www.truper.com/media/import/imagenes/COT-PVC+EIND1.jpg, https://www.truper.com/media/import/imagenes/COT-PVC+EM1.jpg, https://www.truper.com/media/import/imagenes/COT-PVC+E1.jpg, https://www.truper.com/media/import/imagenes/COT-PVC+FC1.jpg, https://www.truper.com/media/import/imagenes/COT-PVC+FC2.jpg, https://www.truper.com/media/import/imagenes/COT-PVC+FC3.jpg",Marca,,Medida,
12861,BlÃ­ster con 2 cuchillas para cortador de tubo COT-30E,"Blister de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",53.45,,https://www.truper.com/media/import/imagenes/REP-COT-45X-30E.jpg,Marca,,Medida,
12890,"Linterna de minero LED 300 lm, recargable, TRUPER EXPERT","Linterna de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",409.48,,"https://www.truper.com/media/import/imagenes/LI-CA-300R.jpg, https://www.truper.com/media/import/imagenes/LI-CA-300R+D1.jpg, https://www.truper.com/media/import/imagenes/LI-CA-300R+EI1.jpg, https://www.truper.com/media/import/imagenes/LI-CA-300R+EIND1.jpg, https://www.truper.com/media/import/imagenes/LI-CA-300R+EM1.jpg, https://www.truper.com/media/import/imagenes/LI-CA-300R+E1.jpg, https://www.truper.com/media/import/imagenes/LI-CA-300R+FC1.jpg, https://www.truper.com/media/import/imagenes/LI-CA-300R+FC2.jpg, https://www.truper.com/media/import/imagenes/LI-CA-300R+FC3.jpg",Marca,,Medida,
12939,"Estuche con 5 dados magnÃ©ticos de 1/4"" largo 2-1/2"", EXPERT",Dado de impacto en acero al cromo-vanadio para su uso con matraca o taladro de impacto. Diseñado para soportar altos torques sin deformarse ni agrietarse. Compatible con cuadros estándar para su uso en todo tipo de trabajos mecánicos y de mantenimiento.,53.45,,"https://www.truper.com/media/import/imagenes/PUDE-9025.jpg, https://www.truper.com/media/import/imagenes/PUDE-9025+E1.jpg, https://www.truper.com/media/import/imagenes/PUDE-9025+FC1.jpg, https://www.truper.com/media/import/imagenes/PUDE-9025+FC2.jpg",Marca,,Medida,
12940,"Estuche con 5 dados magnÃ©ticos de 3/8"" largo 2-1/2"", EXPERT",Dado de impacto en acero al cromo-vanadio para su uso con matraca o taladro de impacto. Diseñado para soportar altos torques sin deformarse ni agrietarse. Compatible con cuadros estándar para su uso en todo tipo de trabajos mecánicos y de mantenimiento.,60.34,,"https://www.truper.com/media/import/imagenes/PUDE-9027.jpg, https://www.truper.com/media/import/imagenes/PUDE-9027+EI1.jpg, https://www.truper.com/media/import/imagenes/PUDE-9027+EIND1.jpg, https://www.truper.com/media/import/imagenes/PUDE-9027+EM1.jpg, https://www.truper.com/media/import/imagenes/PUDE-9027+E1.jpg, https://www.truper.com/media/import/imagenes/PUDE-9027+FC1.jpg, https://www.truper.com/media/import/imagenes/PUDE-9027+FC2.jpg",Marca,,Medida,
12942,"Estuche con 5 dados magnÃ©ticos de 5/16"" largo 2-1/2"", EXPERT",Dado de impacto en acero al cromo-vanadio para su uso con matraca o taladro de impacto. Diseñado para soportar altos torques sin deformarse ni agrietarse. Compatible con cuadros estándar para su uso en todo tipo de trabajos mecánicos y de mantenimiento.,60.34,,"https://www.truper.com/media/import/imagenes/PUDE-9031.jpg, https://www.truper.com/media/import/imagenes/PUDE-9031+E1.jpg, https://www.truper.com/media/import/imagenes/PUDE-9031+FC1.jpg, https://www.truper.com/media/import/imagenes/PUDE-9031+FC2.jpg",Marca,,Medida,
12979,"Disco de diamante de 4"" x 2.2 mm, rin turbo, TRUPER","Disco de diamante  para corte de porcelanato, cerámica, concreto y materiales abrasivos. Su rin segmentado o turbo disipa el calor y expulsa el polvo para un corte eficiente. Compatible con esmeriladora angular y cortadora de azulejo de la medida correspondiente.",142.24,,"https://www.truper.com/media/import/imagenes/DID-240.jpg, https://www.truper.com/media/import/imagenes/DID-240+E1.jpg, https://www.truper.com/media/import/imagenes/DID-240+FC1.jpg, https://www.truper.com/media/import/imagenes/DID-240+FC2.jpg, https://www.truper.com/media/import/imagenes/DID-240+FC3.jpg",Marca,,Medida,
12DESL,LAMPARA VIAL P POSTE 120W 6500K TECNOLITE,"Luminaria de 120W de alta eficiencia para iluminación de interiores o exteriores. Su diseño funcional y de fácil instalación la hace ideal para residencias, oficinas y locales comerciales. Proporciona iluminación de calidad con bajo consumo energético para reducir el costo en electricidad.",1675.1269,,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,Marca,,Medida,
12YDLED430,INTERIOR EMPOTRADO LED 12W 100-240V 6500K 720,"Luminaria LED 12W de 6500K para iluminación interior de alta eficiencia. Ofrece una luz uniforme y de calidad con un consumo energético significativamente menor al de las lámparas convencionales. Perfecta para oficinas, locales comerciales, naves industriales y hogares modernos.",132,,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,Marca,,Medida,
12YDLED431,LUMINARIA EMP 12W LED 100-240V 6500K 720LM BL 12YDLED431MV65,"Luminaria LED 12W de 6500K para iluminación interior de alta eficiencia. Ofrece una luz uniforme y de calidad con un consumo energético significativamente menor al de las lámparas convencionales. Perfecta para oficinas, locales comerciales, naves industriales y hogares modernos.",106.889,,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,Marca,,Medida,
